user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,ip_address,class,category,dob,name,email
22976,04-02-2015 14:49,06-02-2015 08:33,74639,XRPRQHOLDEZWB,SEO,IE,F,123847629.2,0,apparels,01-11-1971,John B McCrankb,john.mccrankb@yahoo.com
356995,22-04-2015 00:21,16-06-2015 03:18,91450,APEJOUNKNGMHX,Direct,Safari,M,1639982525,0,home_essentials,27-03-1991,laise C Robinsono,laise.robinsono@rigginglifting.com
364268,08-01-2015 22:03,13-01-2015 16:43,97568,GZRKLIZRSJWUP,SEO,Chrome,F,2076032342,0,apparels,17-06-1985,Tom K Polansekt,tom.polansekt@gmail.com
254098,03-04-2015 15:05,28-07-2015 05:58,6196,TBGOADORIDXUU,Direct,IE,M,865276191.2,0,home_essentials,04-06-1987,Eva R Kuehnenh,eva_kuehnenh@gmail.com
81050,12-06-2015 16:38,18-06-2015 11:30,8929,ZBZIJFXXXHYXU,Ads,FireFox,,329801707.7,0,electronics,19-09-1983,Jonathan X Stempele,jonathan.stempele06@flossresearch.com
130331,12-01-2015 03:32,27-01-2015 18:46,73286,NBMFRBJMQLGVW,SEO,IE,M,2477650853,0,apparels,21-04-1977,Greg F Roumeliotisn,greg.roumeliotisn@yahoo.com
107739,04-08-2015 07:58,05-09-2015 13:12,95381,PNHHDTSZGZIAF,Ads,Chrome,F,3682254233,0,cosmetics,,Dominique J Vidalonz,dominique.vidalonz@yahoo.com
213950,13-07-2015 21:58,18-08-2015 17:53,76852,VBYHOKPDPYENG,Direct,Safari,F,1577472538,0,cosmetics,02-02-1964,Kevin T Yaom,kevin.yaom@yahoo.com
15551,07-01-2015 11:51,07-01-2015 12:51,33094,LCIDSXJYNIOGD,SEO,IE,M,1447879603,1,apparels,04-10-1963,Annika J Breidthardtp,annika.breidthardtp@tntech.edu
136447,15-08-2015 12:18,05-11-2015 09:33,17015,UDREKPRAIFHGI,SEO,Chrome,M,1023071019,0,health_care,27-01-1976,Katya G Wachtelk,katya.wachtelk@tntech.edu
290529,14-04-2015 11:25,10-06-2015 21:41,82021,CZSQYITEHCNDY,Direct,Chrome,M,4294263389,0,cosmetics,02-01-1992,Alan I Wheatleyu,alan.wheatleyu@tntech.edu
36499,28-05-2015 04:45,03-06-2015 18:16,59081,JSYUSCAVMVYBG,SEO,FireFox,M,2505082049,0,health_care,10-04-1976,Peter J Maushagent,peter.maushagent@rigginglifting.com
139493,10-02-2015 07:24,24-04-2015 08:06,28800,WJBIAVLNGHKGB,Direct,FireFox,M,1557685553,0,health_care,14-04-1988,Leela Q Parkerp,leela.parkerp@gmail.com
255803,29-05-2015 15:17,27-06-2015 19:33,52015,MKADQKWTENRLS,Direct,Chrome,F,2494726097,0,health_care,27-09-1959,Nina D Chestneyw,nina.chestneyw@sutletgroup.com
98274,06-06-2015 14:22,04-09-2015 03:40,36122,OVFMADSKFWKGN,Ads,FireFox,M,3079550506,0,electronics,12-04-1977,Aruna N Viswanathaq,aruna.viswanathaq@thefloridadesigngroup.com
226949,06-01-2015 23:43,12-02-2015 16:58,29905,HBCNXCCIVSYNL,Ads,Chrome,F,482424295.4,0,apparels,20-10-1986,Kevin F Yaod,kevin.yaod@brandermill.com
336551,05-03-2015 14:16,26-03-2015 04:40,53911,YLUODWOQCDNIJ,Ads,Safari,M,3970256476,0,apparels,13-09-1997,Nate C Raymondr,nate.raymondr@hotmail.com
159157,03-01-2015 10:59,06-02-2015 14:35,61569,XYFTPYFIEWDPV,SEO,IE,M,3190054214,0,cosmetics,17-03-1972,Sue E Zeidlerq,sue.zeidlerq@sutletgroup.com
14292,10-08-2015 03:48,29-08-2015 08:25,95947,LVUCSKHKGGLXU,SEO,IE,M,2278576347,0,cosmetics,05-02-1995,Norihiko P Shirouzue,norihiko.shirouzue@gmail.com
348106,07-01-2015 09:59,07-01-2015 10:00,95935,CTSHKKMOCSXMX,Ads,IE,F,2105826666,1,home_essentials,12-10-1981,K.T. M Arasuv,k.t..arasuv@gmail.com
168764,28-07-2015 01:39,26-09-2015 03:51,26256,IHZYNKDZQCUYH,SEO,Chrome,M,190758544.9,0,health_care,15-05-1996,Rhys T Jonesj,rhys.jonesj@rigginglifting.com
164391,08-07-2015 15:15,08-07-2015 19:15,5497,DFAAJGTRNKKCP,SEO,Chrome,F,783484465.3,1,apparels,05-07-1947,Ann T Saphirz,ann.saphirz@rigginglifting.com
175617,19-05-2015 00:14,15-09-2015 17:34,46598,BUMYRZHPDXFQO,Direct,Chrome,M,3355324599,0,electronics,22-09-1984,Lucy T Hornbye,lucy.hornbye@hotmail.com
345692,21-04-2015 04:30,27-06-2015 10:20,90195,ZNUORVRQFXMTB,SEO,FireFox,F,266062641.1,0,electronics,10-02-1979,Michel D Rosew,michel.rosew@flossresearch.com
106916,29-01-2015 11:41,16-04-2015 02:09,79040,WHPWLAPWPDQYZ,SEO,Chrome,F,3461684094,0,home_essentials,24-01-1990,Jamie C McGeeverb,jamie.mcgeeverb@hotmail.com
243745,27-02-2015 21:34,30-03-2015 17:27,33683,XVLRGWOHKTUUE,Ads,FireFox,M,2764254817,0,cosmetics,24-10-1982,Nicola Y Leskey,nicola.leskey@rigginglifting.com
323803,14-03-2015 13:11,22-04-2015 09:49,24846,SCRZCMZASQXXC,Direct,Chrome,M,1189690464,0,apparels,01-11-1994,Lawrence N Whiteo,lawrence.whiteo@thefloridadesigngroup.com
10651,28-01-2015 08:23,27-04-2015 09:27,69945,EYDPFAROMLKWY,Direct,IE,F,1688804228,0,health_care,05-02-1992,Luciana F Lopezk,luciana.lopezk@yahoo.com
247256,30-03-2015 08:05,09-07-2015 02:46,69872,ZFNFACBVABCNT,SEO,FireFox,M,2369650982,0,home_essentials,01-03-1991,Lee K Chyeno,lee.chyeno@gmail.com
327859,17-04-2015 05:23,11-06-2015 07:43,36301,RNNQZZIKVUPWI,SEO,Safari,F,2545632568,0,health_care,16-11-1969,Matt I Falloonm,matt.falloonm@rigginglifting.com
32633,04-07-2015 09:26,07-09-2015 09:12,97885,HFXLVZSUDMTTK,SEO,FireFox,F,2219152187,0,health_care,07-03-1986,Lauren S Taram,lauren.taram@brandermill.com
283076,08-07-2015 08:19,13-08-2015 03:38,64980,EBYTEYLBQNWVT,Ads,Chrome,F,1976671841,0,cosmetics,10-06-1991,Tetsushi A Kajimotog,tetsushi.kajimotog@flossresearch.com
363918,21-02-2015 00:06,23-04-2015 15:44,76795,SYNWJYCOGGHXX,SEO,Safari,F,734766877.6,0,apparels,21-02-1982,Diane M Bartzv,diane.bartzv113@flossresearch.com
166323,15-04-2015 16:01,03-07-2015 15:20,23658,ONXBFHNEPDLPQ,SEO,IE,F,3580074125,0,electronics,03-11-1975,Christopher C Doeringl,christopher.doeringl@gmail.com
248638,16-04-2015 07:19,26-05-2015 22:42,94037,KZJYHDYLWCTMC,Ads,Safari,F,2542249898,0,home_essentials,02-09-1986,Victoria W Howleys,victoria.howleys@brandermill.com
35479,27-05-2015 21:10,24-06-2015 06:25,78612,QJKNQMEYUWUFF,Direct,Safari,M,3898521499,0,electronics,13-03-1987,Eileen H Ogrady,eileen.ogrady@sutletgroup.com
207129,21-03-2015 09:52,13-05-2015 15:06,14284,LIUDSOAQPSJTN,Ads,Chrome,M,3761747095,0,apparels,26-02-1977,Deepa I Seetharamanu,deepa.seetharamanu@yahoo.com
214661,08-04-2015 12:15,06-08-2015 11:32,89718,JLTNMLYNXLGKB,SEO,Chrome,M,3630595281,0,cosmetics,08-07-1997,Jeff K Globalw,jeff_k_globalw@hotmail.com
375424,02-08-2015 11:39,27-11-2015 08:35,81217,OFCVKVBYVJTJG,SEO,Chrome,F,988513383,0,home_essentials,02-03-1983,Jason G Langeg,jason.langeg@tntech.edu
192413,20-07-2015 11:14,05-09-2015 02:11,16848,FJNWVISESIKJW,Ads,Chrome,M,3214752324,0,health_care,18-06-1979,Ayesha L Rascoed,ayesha.rascoed@yahoo.com
33426,14-01-2015 23:02,22-01-2015 23:41,42775,RBXZMOFQWDSME,SEO,IE,M,1527057340,0,health_care,22-01-1962,Ransdell M Piersoni,ransdell.piersoni@hotmail.com
241359,28-02-2015 17:21,21-03-2015 00:36,11194,KOTHEWLLJPLHZ,SEO,Chrome,M,2519083809,0,apparels,07-02-1976,Olesya I Dmitracovam,olesya.dmitracovam@hotmail.com
107197,08-05-2015 14:24,15-05-2015 23:08,31784,HKDWQBSQSJFJC,SEO,FireFox,M,3488574652,0,apparels,18-05-1984,Alistair U Barrg,alistair.barrg@brandermill.com
52928,18-03-2015 15:33,31-03-2015 13:43,30430,BGAISUEJCVTPC,Ads,IE,F,1169494353,0,electronics,08-11-1982,Nick E Brownn,nick.brownn@sutletgroup.com
212295,12-01-2015 15:01,12-01-2015 15:01,74571,PQSQPZPLEPZVX,Ads,Chrome,M,677147961.5,1,cosmetics,02-06-1983,Tanya U Agrawalm,tanya.agrawalm@tntech.edu
241543,23-05-2015 02:07,18-07-2015 19:37,80903,SLKXHAAQVLSPI,SEO,IE,M,394208582.2,0,health_care,23-02-1991,Martinne L Gellerp,martinne.gellerp@brandermill.com
119351,08-02-2015 07:29,16-02-2015 12:32,21817,JLACSUAHHLHKW,Direct,Safari,F,2993267967,0,home_essentials,01-06-1982,Katharina J Barty,katharina.barty@brandermill.com
35329,05-03-2015 10:04,13-06-2015 22:06,16542,TMYYIFCWMDRTE,SEO,Chrome,,232355112.4,0,electronics,08-04-1979,Andrea R Shalal-Esaw,andrea.shalal-esaw@sutletgroup.com
329506,13-06-2015 18:11,02-07-2015 09:19,16846,KBPLVOAEHBYSW,SEO,IE,M,21689724.91,0,health_care,13-06-1981,Victoria A Thiebergerh,victoria.thiebergerh@tntech.edu
264701,20-06-2015 02:20,02-10-2015 05:52,62700,OEYZIZMXJGNIF,SEO,Chrome,M,608386969.3,0,electronics,26-01-1984,Jonathan S Gouldk,jonathan_gouldk@gmail.com
77144,03-01-2015 01:41,09-03-2015 01:06,87422,FVBAHMDAOOODJ,Ads,Chrome,F,781136786.1,0,cosmetics,17-06-1983,Paritosh D Bansalq,paritosh.bansalq@gmail.com
391500,05-02-2015 18:22,29-05-2015 09:14,72745,PCXRGGSZLFJBT,Ads,Safari,M,2380237378,1,cosmetics,19-05-1979,Jonathan K Leffk,jonathan.leffk@rigginglifting.com
54151,21-07-2015 13:55,28-10-2015 06:20,98078,QRHUPDGTRSAJB,Ads,IE,F,3022892466,0,apparels,18-02-1987,Mark L Johny,mark.johny@gmail.com
157701,11-06-2015 12:29,01-10-2015 18:09,17928,CCTOORRDQGNVH,Direct,Chrome,M,1884690846,0,home_essentials,04-09-1971,Dominic Z Lauy,dominic.lauy@gmail.com
193968,09-04-2015 21:13,08-07-2015 16:46,61150,LDNKPLFGVBDOM,Ads,Safari,F,2840363626,0,cosmetics,22-05-1975,Weihao J Caog,weihao.caog531@yahoo.com
277028,08-07-2015 22:15,30-09-2015 10:27,6168,PEHCPBEBAQCLS,SEO,IE,M,3131278892,0,cosmetics,11-01-1981,Nate R Raymondw,nate.raymondw@rigginglifting.com
120263,08-04-2015 01:24,26-06-2015 08:51,30471,FEEBRHBBXBHRV,Ads,Chrome,F,447582245,0,cosmetics,25-03-1995,Stephen V Brownn,stephen.brownn@gmail.com
293291,10-05-2015 11:36,08-07-2015 03:35,73577,ZUMGKBPKJXGAR,SEO,Chrome,F,860484765.2,0,electronics,26-07-1992,", O Globalf",",.globalf@tntech.edu"
349821,06-04-2015 05:04,26-05-2015 05:47,38060,PWSIMGPZSEZVF,Direct,IE,M,1530736080,0,cosmetics,10-11-1979,Clement P Tank,clement.tank@yahoo.com
362252,16-06-2015 11:10,29-09-2015 17:57,84343,GOLBYKNNACZJF,Direct,Chrome,M,2097339590,1,electronics,27-03-1972,Himank T Sharmag,himank.sharmag@yahoo.com
254241,15-02-2015 19:30,02-04-2015 12:19,52841,FNMQKHCGTXDXF,SEO,IE,F,3211444117,0,apparels,23-06-1982,Karen D Jacobso,karen.jacobso@brandermill.com
193706,30-05-2015 16:30,05-06-2015 14:59,99372,OIPSMMUGOJXCZ,SEO,FireFox,M,3553287068,0,health_care,04-10-1992,Sinead R Carewm,sinead.carewm@rigginglifting.com
34919,01-04-2015 19:09,15-05-2015 15:15,10264,QWUHWZAPVGHIS,Ads,Chrome,F,3948604677,0,electronics,07-02-1975,Deepa M Seetharamand,deepa.seetharamand@gmail.com
25662,23-03-2015 08:29,06-06-2015 18:57,24040,QKHWLJOXUSOIZ,Ads,FireFox,M,3540712483,0,cosmetics,09-09-1992,Laurence R Fletchere,laurence.fletchere@brandermill.com
180723,05-06-2015 18:24,20-09-2015 06:36,7065,LWDSLJZDLAQKU,Direct,Chrome,M,127783657.1,0,home_essentials,23-04-1981,Casey I Sullivans,casey.sullivans@rigginglifting.com
194882,13-06-2015 07:30,13-09-2015 05:37,5228,QQFJDSOPCVISZ,SEO,FireFox,F,3162646393,0,electronics,11-01-1970,Manoj E Kumarl,manoj.kumarl@gmail.com
182014,25-02-2015 05:09,21-06-2015 11:02,86435,KTAHXASQQJYWD,Ads,IE,M,41605470.71,0,apparels,12-10-1982,Joseph U Axg,joseph.axg@tntech.edu
209270,01-02-2015 11:07,21-02-2015 04:17,92248,PLVMDEFJPWMCF,Ads,IE,M,1834692844,0,home_essentials,11-06-1983,Eva H Kuehneno,eva.kuehneno@gmail.com
50437,12-07-2015 09:29,04-10-2015 13:26,1176,EOGHGCFLIXVGU,SEO,Chrome,M,4097366988,0,home_essentials,10-07-1997,Julien A Toyerg,julien.toyerg@yahoo.com
298296,13-01-2015 17:51,12-02-2015 15:08,90384,UGJBWBWHQQHAS,SEO,IE,M,107459553.7,0,home_essentials,22-01-1983,Soyoung X Kimx,soyoung.kimx@yahoo.com
53413,04-07-2015 15:27,09-09-2015 07:19,1946,WEQGUNWVPEOCA,SEO,Chrome,M,1269129943,0,electronics,10-08-1978,Olesya R Dmitracovaa,olesya.dmitracovaa@gmail.com
136442,25-03-2015 20:41,06-04-2015 08:37,5395,IWABXADQYBQNQ,SEO,Safari,F,213320097.7,0,home_essentials,20-01-1990,Lu Y Jianxinf,lu.jianxinf@gmail.com
364732,03-01-2015 09:57,03-01-2015 09:57,28894,RCLJBGKFAISLD,SEO,IE,M,4246268468,1,health_care,01-01-1976,Jim E Finklek,jim.finklek@gmail.com
79015,21-07-2015 15:57,08-11-2015 00:47,87299,WLFKBWCDBKAOR,SEO,IE,F,3197889923,0,cosmetics,12-03-1972,Nadia E Damounix,nadia.damounix@yahoo.com
168950,11-01-2015 11:51,06-05-2015 02:40,48904,GZODVNTFKMPXA,Ads,Safari,F,478830296.9,0,electronics,17-04-1990,Martin H Santag,martin.santag@yahoo.com
78949,12-08-2015 04:45,27-10-2015 10:12,71618,BVSFJTCNACTDP,Direct,Chrome,M,2103451493,0,health_care,12-10-1991,Greg P Roumeliotise,greg.roumeliotise@hotmail.com
125236,27-05-2015 16:45,23-06-2015 09:39,75568,RTIAHZNCAJTYP,Direct,Chrome,M,396228202.1,0,apparels,26-11-1980,Ross M Kerberx,ross.kerberx@gmail.com
139677,13-07-2015 23:27,09-09-2015 10:48,78194,VCRIWXAOKIHSE,SEO,Safari,M,445239337.6,0,cosmetics,08-04-1979,Brett J Wolfb,brett.wolfb@yahoo.com
296891,04-06-2015 19:57,19-06-2015 12:32,47356,PPECYJYKEPCTA,Ads,Chrome,M,394952928.2,0,home_essentials,01-06-1990,Deepa J Seetharamane,deepa.seetharamane@yahoo.com
89197,26-06-2015 05:50,13-08-2015 03:31,90477,LYGEAMIBCWUPP,Ads,Chrome,F,3891605641,0,apparels,06-06-1981,Olga F Popovak,olga.popovak@flossresearch.com
277976,12-04-2015 03:58,30-05-2015 10:10,31406,HFWVMNTKWBRAN,SEO,Chrome,M,2181372623,0,apparels,15-07-1991,Herbert B Lashu,herbert_lashu@yahoo.com
146143,03-03-2015 19:46,25-05-2015 16:33,47796,BAQEENUVDPXQG,Ads,FireFox,F,2450976901,0,cosmetics,22-10-1973,Chris L Petersw,chris.petersw@gmail.com
188526,07-02-2015 17:11,03-03-2015 14:47,86254,HONXUDIVPJDRG,SEO,IE,M,3556650518,0,health_care,19-01-1993,Nadia N Damounik,nadia.damounik@yahoo.com
141728,27-02-2015 06:34,14-06-2015 04:22,20258,ZCJAYFZIVAZWA,SEO,Chrome,F,2312678897,0,cosmetics,20-10-1973,Rachel N Armstrongg,rachel.armstrongg@tntech.edu
310973,23-04-2015 04:44,22-06-2015 10:36,6991,ULJAYRISOETFQ,Ads,Safari,F,3673654383,0,electronics,08-11-1977,Chikafumi E Hodof,chikafumi.hodof@hotmail.com
325447,24-07-2015 04:26,09-08-2015 03:09,67327,NBYRMOAKFRLCW,Ads,Chrome,,2777951843,0,home_essentials,17-02-1974,Paul E Carstenp,paul.carstenp@yahoo.com
113137,12-01-2015 21:50,12-01-2015 21:50,88253,PQAPXGMMTJAKG,SEO,FireFox,F,1611916208,1,home_essentials,09-05-1971,Ashley U Laui,ashley.laui@gmail.com
142007,11-03-2015 07:41,28-05-2015 18:11,65795,TDOAPGEXJHRYJ,Ads,IE,M,3410424545,0,cosmetics,08-11-1975,Ringstrom X Johanm,ringstrom.johanm@gmail.com
91252,07-03-2015 23:50,20-04-2015 23:58,42093,LVLNSVAAKEMWF,Ads,Chrome,F,1417970594,0,electronics,04-10-1979,Foo S Yunf,foo.yunf@sutletgroup.com
379177,03-07-2015 14:50,06-07-2015 04:48,86729,BTKRSNRNWSPUQ,Direct,Chrome,M,85199374.78,0,electronics,14-09-1989,Kirstin Q Ridleya,kirstin.ridleya@thefloridadesigngroup.com
157717,29-05-2015 02:46,31-05-2015 22:18,4130,BVKQFNJQWRAXQ,Direct,Chrome,F,2029838891,0,electronics,21-01-1986,Karen F Freifeldw,karen.freifeldw@yahoo.com
227043,28-04-2015 03:25,12-08-2015 06:54,1492,EQUOUAFDGEKXO,Ads,Chrome,F,2091473058,0,electronics,12-10-1982,Mark J Hosenballn,mark.hosenballn@gmail.com
393208,03-07-2015 18:54,26-07-2015 10:48,55322,EUEHBEUUWWTUZ,Ads,IE,M,613621882.8,0,cosmetics,01-02-1968,George I Georgiopoulosm,george.georgiopoulosm@thefloridadesigngroup.com
345465,03-08-2015 04:22,22-08-2015 23:20,41452,LTDHHFLBBKTAS,Ads,Safari,M,3840787337,0,apparels,22-11-1983,Karen S Brettellu,karen.brettellu@hotmail.com
372844,21-06-2015 21:06,19-07-2015 16:03,27775,DGOFXVUPYHXNN,SEO,FireFox,F,3870935397,0,electronics,,Lucia G Mutikanit,lucia.mutikanit@yahoo.com
49874,11-04-2015 23:39,14-05-2015 16:11,52011,DMCQSEPNHJROZ,Ads,Chrome,F,2705256992,0,apparels,24-10-1993,Dinesh F Nairv,dinesh.nairv@gmail.com
66253,27-01-2015 22:10,21-04-2015 15:47,20573,HDOHJLMJJJFNJ,Direct,Chrome,F,603304333.5,0,health_care,25-10-1989,Leigh P Thomask,leigh.thomask@yahoo.com
287691,10-01-2015 14:49,01-05-2015 02:23,56778,PDSFSHPPGWDRK,SEO,IE,M,95132222.15,0,cosmetics,,Victoria L Cavalierez,victoria.cavalierez@sutletgroup.com
109469,22-02-2015 20:57,11-03-2015 12:33,74542,SFVAZTLAKVGMT,SEO,Chrome,,2766410434,0,health_care,22-10-1977,Denny V Thomasp,denny.thomasp@hotmail.com
28036,26-07-2015 17:04,22-10-2015 19:50,84079,OUXBPCIKCKIVD,Ads,Safari,M,2135006733,0,cosmetics,02-05-1991,Jan R Strupczewskip,jan.strupczewskip@brandermill.com
333967,22-02-2015 07:29,07-04-2015 13:42,30687,QXMBPVWTZXQSX,Ads,Chrome,M,2419167027,0,apparels,04-10-1982,Tim W Hepherw,tim_hepherw45@thefloridadesigngroup.com
305432,31-07-2015 10:11,06-11-2015 02:06,23696,TGMVEIAYJFVFA,Direct,Chrome,M,1697566612,0,health_care,25-10-1967,Balazs X Koranyiz,balazs.koranyiz@yahoo.com
390885,09-05-2015 03:55,15-06-2015 05:41,66988,IWBJQGTGPPQLU,SEO,IE,F,4166753074,0,home_essentials,04-06-1996,David I Henryg,david.henryg@yahoo.com
291589,09-04-2015 19:24,17-07-2015 22:45,23354,ATDOTVLQTHKUW,SEO,Chrome,F,3381243533,0,health_care,27-04-1980,Steve A Guttermann,steve.guttermann@yahoo.com
284482,18-01-2015 17:27,03-05-2015 07:59,42753,XYWDWZLJITDJA,Ads,Chrome,M,2478212413,1,health_care,11-08-1984,Nick V Careyp,nick.careyp@thefloridadesigngroup.com
44137,13-07-2015 07:24,04-09-2015 16:09,96869,ENVPIHCFIPNGS,SEO,Chrome,F,4184108519,0,cosmetics,14-02-1987,Michele O Kambasq,michele.kambasq@flossresearch.com
143546,06-01-2015 02:20,06-01-2015 16:20,54891,ZXOFRFJTDLETI,Direct,Chrome,F,1907233419,1,apparels,26-10-1962,Kirsten F Donovans,kirsten.donovans@brandermill.com
51304,13-06-2015 22:24,23-07-2015 00:35,25058,LEYDVARMBDJMK,Ads,Chrome,M,3784612310,0,health_care,10-05-1979,Paul J Days,paul.days@rigginglifting.com
66895,08-01-2015 08:45,08-01-2015 22:45,70439,SUEKLSZWLASFR,Ads,Safari,M,1886527625,1,electronics,25-06-1951,Silke S Koltrowitzb,silke.koltrowitzb@gmail.com
101795,25-01-2015 18:12,29-03-2015 08:14,63430,JGPZMAREPXJLK,Ads,Chrome,M,2453810863,0,cosmetics,21-06-1977,Robin O Emmottl,robin.emmottl@rigginglifting.com
335150,05-06-2015 21:50,06-06-2015 05:30,30951,TIKQWVLNXPIAM,SEO,Chrome,M,3518509483,0,health_care,19-06-1991,Frank P Siebeltu,frank.siebeltu@brandermill.com
322137,02-01-2015 12:16,02-01-2015 12:16,14526,FFYVRWMTLSYPY,Ads,FireFox,M,2202518487,1,cosmetics,07-06-1983,Fergus D Jenseny,fergus_jenseny@gmail.com
215128,11-08-2015 00:36,21-08-2015 07:49,38156,UWKFVOADMTUAK,Ads,Chrome,M,3553145265,0,electronics,03-07-1987,Jan V Schwartzm,jan.schwartzm@hotmail.com
294609,13-02-2015 17:09,30-05-2015 22:27,29225,IEIRYJPWWUPYP,SEO,Safari,F,4260790503,0,electronics,21-01-1984,Clare J Kanef,clare_kanef@gmail.com
258066,06-02-2015 13:17,12-02-2015 05:43,57912,EUTBDLQHZAYDZ,Ads,Chrome,M,399344193.6,0,home_essentials,26-08-1973,ini L Luisr,ini.luisr@rigginglifting.com
263297,27-02-2015 03:15,02-06-2015 21:30,91134,FNIXAWLIIFDEB,SEO,Safari,F,866805097.1,0,apparels,08-01-1993,Poornima K Guptaz,poornima.guptaz@rigginglifting.com
316923,23-04-2015 06:53,11-06-2015 23:59,83316,JCJJBAZCLXWKH,SEO,Opera,F,205520923.2,0,health_care,19-01-1992,Praveen K Menony,praveen.menony@tntech.edu
399961,12-07-2015 23:03,18-08-2015 03:54,12608,ZZLEGANIEFKQE,Direct,Chrome,M,556012920.3,0,electronics,04-06-1980,Marianna C Parragas,marianna.parragas@flossresearch.com
289006,10-07-2015 19:12,11-10-2015 23:36,97672,GLMGSUPJJBAEO,SEO,Safari,M,2292820166,0,apparels,11-02-1973,Nadia E Damounih,nadia.damounih@yahoo.com
108566,12-01-2015 07:03,12-01-2015 14:03,24320,WQGEQASCMNNWN,SEO,Chrome,M,1236018845,1,electronics,11-01-1948,Philip X Blenkinsopu,philip.blenkinsopu@yahoo.com
137245,04-01-2015 11:09,20-02-2015 12:57,44921,WQJIUHDKEHWSL,SEO,IE,F,3439233403,0,home_essentials,07-11-1977,Anna N Driverd,anna.driverd@flossresearch.com
7312,13-08-2015 10:11,05-09-2015 20:18,49519,TFZTVCOYCHTZS,Ads,Chrome,M,3867458994,0,cosmetics,27-03-1979,Chris R Petersm,chris.petersm@gmail.com
287604,05-05-2015 10:11,20-05-2015 20:51,32177,ESPIOAHPTLQMI,Ads,IE,F,3660745517,0,apparels,16-03-1970,Svea S Herbst-Baylissl,svea.herbst-baylissl@brandermill.com
115292,12-04-2015 06:48,23-05-2015 11:17,57065,PVGWEOHEJPCHJ,Ads,Chrome,F,2142913243,0,home_essentials,02-05-1986,ernard M Vaughang,ernard.vaughang@thefloridadesigngroup.com
331226,01-05-2015 10:06,01-05-2015 12:06,22797,QYLDRNDQFDHCY,Direct,Chrome,M,1125401795,1,cosmetics,17-01-1963,Wanfeng E Zhoup,wanfeng.zhoup@gmail.com
176456,06-01-2015 20:05,08-04-2015 04:20,39429,MBWANWZTAEDCM,Direct,Safari,F,3156712154,0,apparels,02-07-1979,Noriyuki X Hiratay,noriyuki.hiratay@yahoo.com
237186,04-08-2015 18:09,09-08-2015 02:23,92543,BRLZRTVPQMPHS,Direct,Safari,F,2258715275,0,cosmetics,06-01-1987,Jennifer A Ablanl,jennifer.ablanl@yahoo.com
226005,15-02-2015 02:28,17-02-2015 21:05,35901,AMVAJOLJDOHML,SEO,Chrome,M,3879881645,0,apparels,25-11-1992,ernie M Woodallh,ernie.woodallh@gmail.com
345899,22-07-2015 06:21,30-10-2015 22:59,54958,AOEGQUSSGVAKU,SEO,IE,F,4078446980,1,electronics,16-10-1977,Pedro P dan,pedro.dan@yahoo.com
131995,02-05-2015 11:54,04-07-2015 17:52,52404,FTMPBRTRPQMPP,SEO,Chrome,M,722489956.5,0,electronics,27-02-1980,en I Berkowitzq,en.berkowitzq@flossresearch.com
40696,09-02-2015 19:40,11-03-2015 12:42,38965,VBHFHVIWNHFJI,Ads,Chrome,M,3050511035,0,apparels,19-08-1974,Xiaoyi B Shaoy,xiaoyi.shaoy@tntech.edu
196571,17-02-2015 16:31,11-06-2015 04:58,66440,RIANIESLIHZHR,Ads,Chrome,M,3931225455,0,cosmetics,15-01-1979,Pedro S Nicolaciz,pedro.nicolaciz@thefloridadesigngroup.com
234620,06-04-2015 04:10,17-06-2015 13:00,77132,IIUTSLTPTQKVN,SEO,IE,M,4006991420,0,cosmetics,16-02-1981,Karen B Freifeldg,karen.freifeldg@gmail.com
7650,27-06-2015 19:43,09-07-2015 01:11,56478,EGIWWZDBGXJHM,Ads,Safari,M,351384480,0,apparels,18-10-1985,laise Q Robinsonl,laise.robinsonl@flossresearch.com
225402,29-04-2015 21:30,11-06-2015 19:20,66147,MUHNBWZABGFNE,SEO,IE,M,1242770087,0,cosmetics,15-03-1981,Noel E Rx,noel.rx@yahoo.com
252716,13-02-2015 12:14,02-06-2015 01:29,78397,MXAFCFYTZCIAJ,Direct,Safari,F,2458457624,0,home_essentials,04-01-1994,all W Davidt,all.davidt@sutletgroup.com
372459,13-08-2015 20:23,29-10-2015 06:55,97687,TYMTECPVAJBDL,Ads,Chrome,M,861338970,0,electronics,25-04-1969,Langi K Chiangw,langi.chiangw@tntech.edu
56483,06-01-2015 16:33,06-01-2015 16:33,16980,XWRXEZURUYHBE,SEO,Chrome,M,541302590.6,1,electronics,15-03-1991,Dina O Kyriakidous,dina.kyriakidous@tntech.edu
184834,13-02-2015 18:13,19-05-2015 05:40,43104,DCTIQPBIFXEDZ,Ads,Safari,F,2422405955,0,apparels,19-02-1971,Eileen U OGrady,eileen.ogrady@flossresearch.com
344164,12-01-2015 20:54,13-01-2015 02:54,30100,KHATBOHUCPTHR,Ads,Chrome,M,2923842139,1,home_essentials,13-06-1948,raden F Reddallv,raden.reddallv@gmail.com
357007,07-08-2015 17:04,29-10-2015 09:24,14455,NJVZQYZFWNVIQ,Ads,IE,M,3852236943,0,apparels,19-04-1991,Soyoung O Kimd,soyoung.kimd@sutletgroup.com
332015,08-02-2015 08:12,28-04-2015 09:02,61945,HTPYBTXBVWDOJ,Ads,IE,M,2114908526,0,home_essentials,06-03-1993,Elzio A Barretoc,elzio.barretoc@brandermill.com
